ahn,hong,moon,pop,광역시도_x,시군,ID,rate_moon,rate_hong,rate_ahn,x,y,광역시도_y,시도,moon_vs_hong,moon_vs_ahn,ahn_vs_hong
28228.0,27782.0,49814.0,123458.0,경기도,수원시팔달구,수원 팔달,40.34894458034311,22.503199468645207,22.864455928331903,6,11,경기도,팔달구,17.8457451116979,17.484488652011205,0.36125645968669673
46872.0,33354.0,105181.0,220307.0,경기도,수원시영통구,수원 영통,47.74292237650188,15.139782213002764,21.27576518222299,7,9,경기도,영통구,32.60314016349912,26.46715719427889,6.135982969220226
36752.0,28395.0,63867.0,149414.0,경기도,성남시수정구,성남 수정,42.74499042927704,19.004243243605018,24.59742728258396,8,8,경기도,수정구,23.74074718567202,18.147563146693077,5.593184038978944
36512.0,27896.0,62729.0,146801.0,경기도,성남시중원구,성남 중원,42.73063534989544,19.002595350167915,24.871765178711318,7,7,경기도,중원구,23.72803999972752,17.85887017118412,5.869169828543402
74040.0,71332.0,139853.0,338076.0,경기도,성남시분당구,성남 분당,41.36732569008152,21.099397768549082,21.900401093245307,7,8,경기도,분당구,20.26792792153244,19.466924596836215,0.8010033246962251
65003.0,57027.0,110580.0,270404.0,경기도,의정부시,의정부,40.894365467966445,21.0895548882413,24.039215396221948,7,1,경기도,의정부시,19.804810579725146,16.855150071744497,2.9496605079806493
38671.0,35189.0,70454.0,167995.0,경기도,안양시만안구,안양 만안,41.93815292121789,20.946456739783923,23.019137474329593,3,4,경기도,만안구,20.99169618143397,18.9190154468883,2.0726807345456706
51966.0,43072.0,101278.0,230674.0,경기도,안양시동안구,안양 동안,43.905251567146706,18.67223874385496,22.527896511960602,3,5,경기도,동안구,25.233012823291745,21.377355055186104,3.8556577681056403
51958.0,39081.0,97959.0,218795.0,경기도,광명시,광명,44.772046893210536,17.86192554674467,23.747343403642677,4,4,경기도,광명시,26.910121346465868,21.02470348956786,5.885417856898009
64057.0,62827.0,104574.0,273677.0,경기도,평택시,평택,38.21073747519886,22.95662404951823,23.406058967322792,4,11,경기도,평택시,15.254113425680632,14.80467850787607,0.4494349178045631
28469.0,29739.0,46286.0,121344.0,경기도,양주시,양주,38.144448839662445,24.508010284810126,23.461398997890296,3,1,경기도,양주시,13.636438554852319,14.68304984177215,-1.0466112869198305
12808.0,15733.0,19444.0,55487.0,경기도,동두천시,동두천,35.04244237388938,28.354389316416455,23.082884279200535,4,1,경기도,동두천시,6.688053057472924,11.959558094688845,-5.2715050372159205
55067.0,39723.0,98564.0,226266.0,경기도,안산시상록구,안산 상록,43.56111832975348,17.555885550635093,24.337284435133867,3,7,경기도,상록구,26.005232779118383,19.22383389461961,6.781398884498774
45779.0,33862.0,80771.0,187253.0,경기도,안산시단원구,안산 단원,43.134689430876946,18.083555403651744,24.447672400442183,3,8,경기도,단원구,25.051134027225203,18.687017030434763,6.36411699679044
61581.0,55157.0,120063.0,287087.0,경기도,고양시덕양구,고양 덕양,41.82112042690891,19.212642857391664,21.45029207174132,3,2,경기도,덕양구,22.608477569517248,20.370828355167593,2.2376492143496556
41166.0,34980.0,81622.0,188297.0,경기도,고양시일산동구,고양 일산동,43.347477654981226,18.577035215643374,21.862270774361782,4,2,경기도,일산동구,24.770442439337852,21.485206880619444,3.2852355587184086
41563.0,35147.0,85919.0,192610.0,경기도,고양시일산서구,고양 일산서,44.6077566066144,18.24775452987903,21.57883806655937,3,3,경기도,일산서구,26.360002076735373,23.02891854005503,3.3310835366803424
8736.0,9055.0,16528.0,40789.0,경기도,과천시,과천,40.52072862781632,22.199612640662924,21.41753904238888,8,7,경기도,과천시,18.321115987153394,19.103189585427437,-0.7820735982740423
23602.0,21218.0,43869.0,103913.0,경기도,의왕시,의왕,42.21704695273931,20.41900435941605,22.713231260766218,6,9,경기도,의왕시,21.79804259332326,19.50381569197309,2.294226901350168
28698.0,26113.0,51181.0,123469.0,경기도,구리시,구리,41.452510346726704,21.1494383205501,23.24308125926346,8,3,경기도,구리시,20.303072026176604,18.209429087463246,2.0936429387133586
92048.0,86026.0,165079.0,397972.0,경기도,남양주시,남양주,41.480053873136804,21.616093594524237,23.12926537545355,7,2,경기도,남양주시,19.863960278612566,18.350788497683254,1.5131717809293121
27201.0,21829.0,52358.0,118683.0,경기도,오산시,오산,44.11583798859146,18.39269314055088,22.91903642476176,3,10,경기도,오산시,25.72314484804058,21.1968015638297,4.526343284210881
84967.0,69014.0,176940.0,386002.0,경기도,화성시,화성,45.83914072984078,17.8791819731504,22.012062113667806,3,9,경기도,화성시,27.95995875669038,23.827078616172972,4.132880140517408
58119.0,43248.0,103732.0,239227.0,경기도,시흥시,시흥,43.3613262717001,18.078226955987407,24.294498530684244,3,6,경기도,시흥시,25.283099315712693,19.066827741015857,6.216271574696837
41883.0,34784.0,82551.0,186084.0,경기도,군포시,군포,44.36222351196234,18.692633434362975,22.507577223189525,5,9,경기도,군포시,25.669590077599366,21.854646288772816,3.8149437888265503
30999.0,31793.0,57298.0,138937.0,경기도,하남시,하남,41.24027436895859,22.883033317258903,22.31155127863708,9,3,경기도,하남시,18.357241051699685,18.92872309032151,-0.5714820386218236
54921.0,55347.0,107148.0,256847.0,경기도,파주시,파주,41.71666400619824,21.54862622495104,21.382768730022153,2,3,경기도,파주시,20.168037781247204,20.33389527617609,-0.16585749492888624
14545.0,21581.0,20474.0,65695.0,경기도,여주시,여주,31.165233274982874,32.85029302077784,22.14019331760408,9,5,경기도,여주시,-1.685059745794966,9.025039957378794,-10.71009970317376
26695.0,33301.0,44109.0,121841.0,경기도,이천시,이천,36.20209945748968,27.331522229791283,21.90970198865735,9,6,경기도,이천시,8.870577227698398,14.29239746883233,-5.421820241133933
32027.0,33153.0,50423.0,134872.0,경기도,용인시처인구,용인 처인,37.385817664155645,24.581084287324277,23.746218636929832,9,9,경기도,처인구,12.804733376831368,13.639599027225813,-0.8348656503944447
47125.0,50229.0,95325.0,225513.0,경기도,용인시수지구,용인 수지,42.27029040454431,22.27321706509159,20.896799741034886,9,8,경기도,수지구,19.997073339452722,21.373490663509426,-1.3764173240567033
55393.0,53405.0,116017.0,261414.0,경기도,용인시기흥구,용인 기흥,44.380561102312804,20.429280757725294,21.189760303579764,8,9,경기도,기흥구,23.95128034458751,23.19080079873304,0.7604795458544693
25193.0,26693.0,39380.0,106490.0,경기도,안성시,안성,36.97999812188938,25.06620339938022,23.657620433843555,4,10,경기도,안성시,11.91379472250916,13.322377688045826,-1.4085829655366666
51081.0,48490.0,93697.0,225075.0,경기도,김포시,김포,41.6292346995446,21.543929801177384,22.69510163278907,4,3,경기도,김포시,20.085304898367212,18.93413306675553,1.1511718316116841
46829.0,45030.0,80175.0,199221.0,경기도,광주시,광주,40.244251359043474,22.60303883626726,23.506056088464568,9,7,경기도,광주시,17.641212522776215,16.738195270578906,0.9030172521973086
22505.0,28030.0,27632.0,90620.0,경기도,포천시,포천,30.492165084970207,30.93136173030236,24.834473626131096,6,1,경기도,포천시,-0.43919664533215297,5.6576914588391105,-6.0968881041712635
6805.0,9557.0,8384.0,28675.0,경기도,연천군,연천,29.238012205754142,33.32868352223191,23.731473408892764,5,1,경기도,연천군,-4.090671316477771,5.506538796861378,-9.597210113339148
15653.0,24800.0,21329.0,71056.0,경기도,양평군,양평,30.017169556406216,34.902049088043235,22.029103805449225,9,4,경기도,양평군,-4.884879531637019,7.9880657509569915,-12.87294528259401
9089.0,13865.0,10873.0,38897.0,경기도,가평군,가평,27.953312594801655,35.64542252615883,23.366840630382807,7,3,경기도,가평군,-7.692109931357177,4.586471964418848,-12.278581895776025
38684.0,43494.0,66874.0,175879.0,강원도,춘천시,춘천,38.022731537022615,24.72950153230346,21.994666787962178,9,1,강원도,춘천시,13.293230004719156,16.028064749060437,-2.7348347443412813
45776.0,50750.0,77495.0,204233.0,강원도,원주시,원주,37.94440663359986,24.8490694451925,22.413615821145456,10,5,강원도,원주시,13.09533718840736,15.530790812454406,-2.435453624047046
26895.0,44421.0,41565.0,132395.0,강원도,강릉시,강릉,31.394690131802562,33.551871294233166,20.314211261754597,11,3,강원도,강릉시,-2.1571811624306036,11.080478870047966,-13.23766003247857
11345.0,19009.0,17184.0,55542.0,강원도,동해시,동해,30.938749054769367,34.224550790392854,20.42598394008138,11,4,강원도,동해시,-3.2858017356234868,10.512765114687987,-13.798566850311474
8185.0,15971.0,13496.0,44097.0,강원도,삼척시,삼척,30.605256593419057,36.21788330271901,18.56135338004853,11,5,강원도,삼척시,-5.612626709299953,12.043903213370527,-17.65652992267048
4971.0,10046.0,9557.0,28101.0,강원도,태백시,태백,34.00946585530764,35.74961745133625,17.68976193018042,10,4,강원도,태백시,-1.7401515960286105,16.319703925127218,-18.05985552115583
4489.0,8323.0,8270.0,23859.0,강원도,정선군,정선,34.661972421308526,34.884110817720774,18.814703047068193,10,3,강원도,정선군,-0.22213839641224808,15.847269374240334,-16.06940777065258
11031.0,13883.0,15045.0,46985.0,강원도,속초시,속초,32.02085772054911,29.54772799829733,23.477705650739598,10,1,강원도,속초시,2.4731297222517803,8.543152069809512,-6.070022347557732
3964.0,6511.0,5664.0,18692.0,강원도,고성군,고성(강원),30.30173336186604,34.83308367215921,21.206933447464156,10,0,강원도,고성군,-4.5313503102931705,9.094799914401886,-13.626150224695056
3868.0,6687.0,5017.0,17853.0,강원도,양양군,양양,28.101719598946957,37.45588976642581,21.665826471741447,10,2,강원도,양양군,-9.354170167478856,6.43589312720551,-15.790063294684366
4759.0,6009.0,6574.0,20751.0,강원도,인제군,인제,31.680400944532792,28.957640595633944,22.933834513999326,8,1,강원도,인제군,2.7227603488988485,8.746566430533466,-6.023806081634618
10023.0,13549.0,13851.0,43648.0,강원도,홍천군,홍천,31.733412756598238,31.04151392961877,22.96325146627566,8,2,강원도,홍천군,0.6918988269794681,8.770161290322577,-8.078262463343108
6479.0,10423.0,8833.0,29447.0,강원도,횡성군,횡성,29.996264475158757,35.395795836587766,22.002241314904744,9,2,강원도,횡성군,-5.399531361429009,7.994023160254013,-13.393554521683022
5753.0,8779.0,8067.0,25925.0,강원도,영월군,영월,31.116682738669237,33.86306653809065,22.19093539054966,10,7,강원도,영월군,-2.7463837994214124,8.925747348119575,-11.672131147540988
5998.0,9348.0,8591.0,27444.0,강원도,평창군,평창,31.303745809648742,34.06209007433319,21.85541466258563,10,6,강원도,평창군,-2.7583442646844496,9.448331147063112,-12.206675411747561
4000.0,5019.0,5161.0,17083.0,강원도,화천군,화천,30.211321196511154,29.380085465082246,23.415091026166365,8,0,강원도,화천군,0.831235731428908,6.7962301703447885,-5.96499443891588
3519.0,4250.0,4526.0,14848.0,강원도,양구군,양구,30.482219827586203,28.62338362068966,23.700161637931032,9,0,강원도,양구군,1.8588362068965445,6.782058189655171,-4.923221982758626
7101.0,8437.0,8998.0,29103.0,강원도,철원군,철원,30.917774799848814,28.99013847369687,24.399546438511493,7,0,강원도,철원군,1.9276363261519442,6.5182283613373215,-4.590592035185377
21983.0,27108.0,42308.0,106316.0,충청북도,청주시상당구,청주 상당,39.79457466420859,25.497573272132136,20.677038263290566,6,14,충청북도,상당구,14.297001392076453,19.117536400918024,-4.820535008841571
28912.0,30471.0,56521.0,134980.0,충청북도,청주시서원구,청주 서원,41.87361090531931,22.57445547488517,21.4194695510446,7,14,충청북도,서원구,19.29915543043414,20.45414135427471,-1.1549859238405702
32756.0,31023.0,66281.0,153064.0,충청북도,청주시흥덕구,청주 흥덕,43.30280144253385,20.267992473736477,21.400198609731877,7,12,충청북도,흥덕구,23.03480896879737,21.90260283280197,1.1322061359953999
24203.0,24026.0,50487.0,115327.0,충청북도,청주시청원구,청주 청원,43.77725944488281,20.83293591266572,20.986412548665967,7,13,충청북도,청원구,22.944323532217087,22.79084689621684,0.15347663600024575
28588.0,38532.0,43551.0,127426.0,충청북도,충주시,충주,34.17748340213143,30.238726790450926,22.434981871831493,6,12,충청북도,충주시,3.9387566116805033,11.742501530299936,-7.803744918619433
17768.0,26977.0,28517.0,84700.0,충청북도,제천시,제천,33.668240850059036,31.850059031877215,20.977567886658797,7,10,충청북도,제천시,1.8181818181818201,12.690672963400239,-10.872491145218419
4026.0,7901.0,5708.0,19905.0,충청북도,단양군,단양,28.676212007033406,39.69354433559407,20.22607385079126,7,11,충청북도,단양군,-11.017332328560663,8.450138156242147,-19.46747048480281
7017.0,10958.0,10432.0,32554.0,충청북도,영동군,영동,32.045217177612585,33.660994040670886,21.55495484425877,7,15,충청북도,영동군,-1.6157768630583007,10.490262333353815,-12.106039196412116
4910.0,7587.0,7268.0,22341.0,충청북도,보은군,보은,32.53211584083076,33.95998388612864,21.97753010160691,8,13,충청북도,보은군,-1.4278680452978776,10.554585739223853,-11.98245378452173
7465.0,10431.0,11181.0,33175.0,충청북도,옥천군,옥천,33.70308967596081,31.442351168048226,22.501883948756593,6,15,충청북도,옥천군,2.260738507912585,11.201205727204218,-8.940467219291634
13381.0,15180.0,20723.0,56788.0,충청북도,음성군,음성,36.49186447841093,26.730999506938087,23.56307670634641,5,11,충청북도,음성군,9.760864971472845,12.92878777206452,-3.1679228005916755
9489.0,10265.0,15844.0,41255.0,충청북도,진천군,진천,38.40504181311356,24.881832505150893,23.0008483820143,5,12,충청북도,진천군,13.52320930796267,15.404193431099262,-1.8809841231365922
5830.0,9435.0,7876.0,25824.0,충청북도,괴산군,괴산,30.498760842627014,36.53578066914498,22.575898389095414,8,12,충청북도,괴산군,-6.037019826517962,7.9228624535316,-13.959882280049563
5126.0,5608.0,8109.0,21786.0,충청북도,증평군,증평,37.221151198017076,25.741301753419627,23.52887175250161,6,13,충청북도,증평군,11.479849444597448,13.692279445515467,-2.212430000918019
47891.0,37293.0,94202.0,212329.0,충청남도,천안시서북구,천안 서북,44.36605456626273,17.563780736498547,22.55509139119009,3,11,충청남도,서북구,26.802273829764186,21.810963175072644,4.991310654691542
34933.0,34869.0,59695.0,151132.0,충청남도,천안시동남구,천안 동남,39.49858401926792,23.071884180716197,23.114231268030597,2,11,충청남도,동남구,16.426699838551727,16.384352751237326,0.04234708731440051
15814.0,18449.0,25036.0,67018.0,충청남도,공주시,공주,37.35712793577845,27.528425199200214,23.59664567728073,4,12,충청남도,공주시,9.828702736578236,13.76048225849772,-3.931779521919484
15428.0,19453.0,20674.0,62825.0,충청남도,보령시,보령,32.90728213290887,30.963788300835652,24.55710306406685,2,13,충청남도,보령시,1.9434938320732158,8.350179068842017,-6.406685236768801
38368.0,36741.0,73461.0,173795.0,충청남도,아산시,아산,42.2687649241923,21.140424062832647,22.076584481716964,1,11,충청남도,아산시,21.12834086135965,20.192180442475333,0.9361604188843167
23237.0,24572.0,37376.0,98859.0,충청남도,서산시,서산,37.807382231258664,24.85560242365389,23.505194266581697,1,13,충청남도,서산시,12.951779807604773,14.302187964676968,-1.350408157072195
8940.0,12666.0,12881.0,38740.0,충청남도,태안군,태안,33.249870934434696,32.69488900361384,23.076923076923077,0,11,충청남도,태안군,0.5549819308208583,10.17294785751162,-9.617965926690761
8787.0,9416.0,11182.0,32968.0,충청남도,금산군,금산,33.91773841300655,28.56102887648629,26.6531181752002,3,15,충청남도,금산군,5.356709536520263,7.264620237806355,-1.9079107012860916
18844.0,16948.0,28265.0,72434.0,충청남도,논산시,논산,39.02173012673607,23.39785183753486,26.015407129248697,3,14,충청남도,논산시,15.623878289201208,13.00632299748737,2.6175552917138383
6722.0,6261.0,9566.0,26530.0,충청남도,계룡시,계룡,36.057293629853,23.59969845457972,25.337353938937053,4,14,충청남도,계룡시,12.45759517527328,10.719939690915947,1.737655484357333
20852.0,23597.0,37191.0,95417.0,충청남도,당진시,당진,38.977331083559534,24.730393954955616,21.853548109875597,1,12,충청남도,당진시,14.246937128603918,17.123782973683937,-2.8768458450800196
11022.0,13761.0,13492.0,43288.0,충청남도,부여군,부여,31.1679911291813,31.789410460173723,25.46202180742931,2,14,충청남도,부여군,-0.6214193309924241,5.70596932175199,-6.327388652744414
8744.0,9891.0,12554.0,34889.0,충청남도,서천군,서천,35.98268795322308,28.349909713663337,25.06234056579438,2,15,충청남도,서천군,7.632778239559741,10.920347387428698,-3.2875691478689575
14251.0,16682.0,21021.0,59645.0,충청남도,홍성군,홍성,35.24352418475983,27.968815491658983,23.89303378321737,2,12,충청남도,홍성군,7.274708693100845,11.350490401542459,-4.075781708441614
5140.0,7104.0,6185.0,20667.0,충청남도,청양군,청양,29.9269366623119,34.37363913485266,24.870566603764455,3,13,충청남도,청양군,-4.4467024725407605,5.056370058547444,-9.503072531088204
11243.0,18911.0,13880.0,49668.0,충청남도,예산군,예산,27.945558508496415,38.07481678344205,22.636305065635824,3,12,충청남도,예산군,-10.129258274945638,5.309253442860591,-15.438511717806229
50506.0,7003.0,157637.0,236383.0,전라북도,전주시완산구,전주 완산,66.68711370953072,2.9625649898681377,21.36617269431389,3,19,전라북도,완산구,63.724548719662586,45.32094101521683,18.40360770444575
40188.0,5183.0,125375.0,187921.0,전라북도,전주시덕진구,전주 덕진,66.71686506563928,2.7580738714672655,21.385582239345258,3,18,전라북도,덕진구,63.958791194172015,45.33128282629403,18.627508367877994
42387.0,6360.0,109379.0,172330.0,전라북도,군산시,군산,63.47066674403761,3.6905936285034526,24.596413857134568,2,16,전라북도,군산시,59.78007311553416,38.87425288690304,20.905820228631114
45737.0,6470.0,123422.0,192208.0,전라북도,익산시,익산,64.21272787813203,3.366145009572963,23.795575626404727,3,16,전라북도,익산시,60.84658286855907,40.4171522517273,20.429430616831763
20111.0,2175.0,45894.0,73678.0,전라북도,정읍시,정읍,62.289964439859936,2.9520345286245555,27.295800646054452,2,18,전라북도,정읍시,59.33792991123538,34.994163793805484,24.343766117429897
13854.0,1939.0,35539.0,55371.0,전라북도,남원시,남원,64.18341731231149,3.501833089523397,25.020317494717453,5,18,전라북도,남원시,60.681584222788096,39.16309981759404,21.518484405194055
15880.0,2052.0,35870.0,57886.0,전라북도,김제시,김제,61.96662405417545,3.5448985937877895,27.43323083301662,3,17,전라북도,김제시,58.421725460387655,34.53339322115883,23.88833223922883
13897.0,2107.0,41057.0,62470.0,전라북도,완주군,완주,65.7227469185209,3.372818953097487,22.245878021450295,4,17,전라북도,완주군,62.34992796542341,43.4768688970706,18.87305906835281
3904.0,11918.0,11918.0,18107.0,전라북도,진안군,진안,65.8198486773071,65.8198486773071,21.560722372563095,4,18,전라북도,진안군,0.0,44.259126304744015,-44.259126304744015
3998.0,1225.0,10381.0,17019.0,전라북도,무주군,무주,60.99653328632705,7.197837710793818,23.49139197367648,5,16,전라북도,무주군,53.79869557553323,37.50514131265057,16.293554262882658
3353.0,10714.0,10714.0,16079.0,전라북도,장수군,장수,66.6334971080291,66.6334971080291,20.85328689595124,5,17,전라북도,장수군,0.0,45.78021021207786,-45.78021021207786
5009.0,12893.0,12893.0,20381.0,전라북도,임실군,임실,63.259898925469805,63.259898925469805,24.576811736421174,4,19,전라북도,임실군,0.0,38.683087189048635,-38.683087189048635
5624.0,12309.0,12309.0,20126.0,전라북도,순창군,순창,61.15969392825201,61.15969392825201,27.943953095498358,3,20,전라북도,순창군,0.0,33.21574083275365,-33.21574083275365
11182.0,1215.0,23877.0,39188.0,전라북도,고창군,고창,60.929366132489534,3.1004389098703684,28.53424517709503,1,18,전라북도,고창군,57.828927222619164,32.3951209553945,25.43380626722466
9837.0,1507.0,22482.0,36647.0,전라북도,부안군,부안,61.3474499959069,4.112205637569242,26.842579201571752,2,17,전라북도,부안군,57.23524435833766,34.50487079433515,22.73037356400251
53303.0,2584.0,77896.0,145476.0,전라남도,목포시,목포,53.5456020237015,1.776238004894278,36.640408039814126,0,22,전라남도,목포시,51.769364018807224,16.905193983887372,34.86417003491985
50228.0,4281.0,117586.0,185487.0,전라남도,여수시,여수,63.39312188994377,2.307978456711252,27.078986667529257,4,23,전라남도,여수시,61.08514343323252,36.314135222414514,24.771008210818007
40429.0,4525.0,122595.0,181451.0,전라남도,순천시,순천,67.56369488181382,2.493786201233391,22.28094637119663,4,22,전라남도,순천시,65.06990868058043,45.28274851061718,19.78716016996324
21011.0,1448.0,43967.0,71599.0,전라남도,나주시,나주,61.40728222461208,2.022374614170589,29.345381918741882,1,22,전라남도,나주시,59.384907610441495,32.061900305870196,27.32300730457129
20080.0,4100.0,63544.0,96384.0,전라남도,광양시,광양,65.92795484727756,4.253818061088977,20.833333333333336,5,21,전라남도,광양시,61.67413678618858,45.094621513944226,16.579515272244358
10017.0,19961.0,19961.0,33020.0,전라남도,담양군,담양,60.451241671714115,60.451241671714115,30.336159903089037,2,20,전라남도,담양군,0.0,30.11508176862508,-30.11508176862508
10167.0,17378.0,17378.0,30670.0,전라남도,장성군,장성,56.66123247473101,56.66123247473101,33.14965764590806,2,19,전라남도,장성군,0.0,23.51157482882295,-23.51157482882295
6850.0,12152.0,12152.0,21247.0,전라남도,곡성군,곡성,57.19395679390031,57.19395679390031,32.23984562526475,3,21,전라남도,곡성군,0.0,24.954111168635563,-24.954111168635563
5188.0,11873.0,11873.0,18924.0,전라남도,구례군,구례,62.740435425914185,62.740435425914185,27.414922849291905,4,20,전라남도,구례군,0.0,35.32551257662228,-35.32551257662228
15614.0,1349.0,26882.0,47036.0,전라남도,고흥군,고흥,57.15196870482184,2.8680159877540605,33.19584998724381,5,22,전라남도,고흥군,54.28395271706778,23.95611871757803,30.32783399948975
10514.0,16666.0,16666.0,29967.0,전라남도,보성군,보성,55.614509293556246,55.614509293556246,35.08526045316515,3,24,전라남도,보성군,0.0,20.529248840391098,-20.529248840391098
